Cluster = 0
Cluster = 1
Genus: photinia 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: chimaphila 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: oxytheca 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: gossypianthus 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: loeflingia 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: stanleya 	 NumberInCluster: 5 	 PercentageInCluster: 0.416667
Genus: tephrosia 	 NumberInCluster: 5 	 PercentageInCluster: 0.208333
Genus: nothoscordum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: fallugia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: villadia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: zornia 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: tricardia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: osmorhiza 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: cupressus 	 NumberInCluster: 2 	 PercentageInCluster: 0.142857
Genus: sisyrinchium 	 NumberInCluster: 9 	 PercentageInCluster: 0.200000
Genus: populus 	 NumberInCluster: 6 	 PercentageInCluster: 0.200000
Genus: diodia 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: dysodiopsis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: aphanostephus 	 NumberInCluster: 8 	 PercentageInCluster: 0.888889
Genus: chaenactis 	 NumberInCluster: 6 	 PercentageInCluster: 0.230769
Genus: dicranocarpus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: styrax 	 NumberInCluster: 5 	 PercentageInCluster: 0.500000
Genus: lotus 	 NumberInCluster: 12 	 PercentageInCluster: 0.146341
Genus: helictotrichon 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: varilla 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: parkinsonia 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: cirsium 	 NumberInCluster: 31 	 PercentageInCluster: 0.279279
Genus: pterostegia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: linanthus 	 NumberInCluster: 4 	 PercentageInCluster: 0.200000
Genus: zinnia 	 NumberInCluster: 4 	 PercentageInCluster: 0.500000
Genus: thalictrum 	 NumberInCluster: 6 	 PercentageInCluster: 0.200000
Genus: imperata 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: syntrichopappus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: sabal 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: symphyotrichum 	 NumberInCluster: 8 	 PercentageInCluster: 0.054422
Genus: bouchea 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: tithonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: lobelia 	 NumberInCluster: 7 	 PercentageInCluster: 0.093333
Genus: ammocodon 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: rhododon 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: colubrina 	 NumberInCluster: 5 	 PercentageInCluster: 0.333333
Genus: gentianella 	 NumberInCluster: 5 	 PercentageInCluster: 0.277778
Genus: spiraea 	 NumberInCluster: 1 	 PercentageInCluster: 0.030303
Genus: emorya 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: chamaesyce 	 NumberInCluster: 34 	 PercentageInCluster: 0.285714
Genus: cooperia 	 NumberInCluster: 4 	 PercentageInCluster: 0.800000
Genus: rivina 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: gilia 	 NumberInCluster: 12 	 PercentageInCluster: 0.164384
Genus: errazurizia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: buchnera 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: eragrostis 	 NumberInCluster: 13 	 PercentageInCluster: 0.191176
Genus: chamaechaenactis 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: anemone 	 NumberInCluster: 7 	 PercentageInCluster: 0.145833
Genus: neogaerrhinum 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: pluchea 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: proatriplex 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: sairocarpus 	 NumberInCluster: 2 	 PercentageInCluster: 0.166667
Genus: pseudognaphalium 	 NumberInCluster: 7 	 PercentageInCluster: 0.212121
Genus: calycoseris 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: malaxis 	 NumberInCluster: 5 	 PercentageInCluster: 0.357143
Genus: zizania 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: geraea 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: synthyris 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: bommeria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pellaea 	 NumberInCluster: 10 	 PercentageInCluster: 0.400000
Genus: hymenoxys 	 NumberInCluster: 21 	 PercentageInCluster: 0.875000
Genus: frangula 	 NumberInCluster: 6 	 PercentageInCluster: 0.272727
Genus: grindelia 	 NumberInCluster: 23 	 PercentageInCluster: 0.418182
Genus: vauquelinia 	 NumberInCluster: 6 	 PercentageInCluster: 1.000000
Genus: symphoricarpos 	 NumberInCluster: 8 	 PercentageInCluster: 0.444444
Genus: nectouxia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: vaccinium 	 NumberInCluster: 1 	 PercentageInCluster: 0.022222
Genus: mortonia 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: crassula 	 NumberInCluster: 2 	 PercentageInCluster: 0.133333
Genus: anemopsis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: glossopetalon 	 NumberInCluster: 7 	 PercentageInCluster: 0.777778
Genus: pleiacanthus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: diphysa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: galactia 	 NumberInCluster: 7 	 PercentageInCluster: 0.333333
Genus: bidens 	 NumberInCluster: 9 	 PercentageInCluster: 0.126761
Genus: silphium 	 NumberInCluster: 2 	 PercentageInCluster: 0.051282
Genus: mahonia 	 NumberInCluster: 4 	 PercentageInCluster: 0.307692
Genus: acalypha 	 NumberInCluster: 5 	 PercentageInCluster: 0.208333
Genus: marah 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: trichocoronis 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: seymeria 	 NumberInCluster: 3 	 PercentageInCluster: 0.428571
Genus: streptanthella 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: antiphytum 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: koeberlinia 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: synthlipsis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: margaranthus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pistacia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: callaeum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: antennaria 	 NumberInCluster: 2 	 PercentageInCluster: 0.035088
Genus: conoclinium 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: echinochloa 	 NumberInCluster: 2 	 PercentageInCluster: 0.111111
Genus: vicia 	 NumberInCluster: 4 	 PercentageInCluster: 0.086957
Genus: heliopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: hedosyne 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lechea 	 NumberInCluster: 2 	 PercentageInCluster: 0.083333
Genus: picea 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: condalia 	 NumberInCluster: 10 	 PercentageInCluster: 0.833333
Genus: achnatherum 	 NumberInCluster: 18 	 PercentageInCluster: 0.439024
Genus: chaetopappa 	 NumberInCluster: 8 	 PercentageInCluster: 0.800000
Genus: piptatherum 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: hieracium 	 NumberInCluster: 9 	 PercentageInCluster: 0.111111
Genus: primula 	 NumberInCluster: 7 	 PercentageInCluster: 0.241379
Genus: cottea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: diospyros 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: frasera 	 NumberInCluster: 4 	 PercentageInCluster: 0.210526
Genus: fouquieria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: stenandrium 	 NumberInCluster: 3 	 PercentageInCluster: 0.600000
Genus: pleuraphis 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: cordylanthus 	 NumberInCluster: 10 	 PercentageInCluster: 0.227273
Genus: cocculus 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: hygrophila 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: berlandiera 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: palafoxia 	 NumberInCluster: 8 	 PercentageInCluster: 0.444444
Genus: turbina 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ephedra 	 NumberInCluster: 14 	 PercentageInCluster: 0.777778
Genus: minuartia 	 NumberInCluster: 3 	 PercentageInCluster: 0.071429
Genus: encelia 	 NumberInCluster: 7 	 PercentageInCluster: 0.700000
Genus: heteropogon 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: ammoselinum 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: picrothamnus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: salvia 	 NumberInCluster: 29 	 PercentageInCluster: 0.341176
Genus: tripsacum 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: oxalis 	 NumberInCluster: 9 	 PercentageInCluster: 0.230769
Genus: isoetes 	 NumberInCluster: 1 	 PercentageInCluster: 0.018868
Genus: hyacinthus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hypoxis 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: menodora 	 NumberInCluster: 6 	 PercentageInCluster: 1.000000
Genus: cerastium 	 NumberInCluster: 6 	 PercentageInCluster: 0.133333
Genus: arbutus 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: corydalis 	 NumberInCluster: 5 	 PercentageInCluster: 0.227273
Genus: navarretia 	 NumberInCluster: 1 	 PercentageInCluster: 0.018519
Genus: pteryxia 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: cryptocoryne 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: podistera 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: oxyrhynchus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: psoralidium 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: toxicodendron 	 NumberInCluster: 3 	 PercentageInCluster: 0.272727
Genus: potentilla 	 NumberInCluster: 24 	 PercentageInCluster: 0.179104
Genus: parietaria 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: androstephium 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: draba 	 NumberInCluster: 29 	 PercentageInCluster: 0.194631
Genus: lycurus 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: genistidium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: nama 	 NumberInCluster: 13 	 PercentageInCluster: 0.464286
Genus: heimia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: sanvitalia 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: helianthella 	 NumberInCluster: 4 	 PercentageInCluster: 0.363636
Genus: guaiacum 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: claytonia 	 NumberInCluster: 3 	 PercentageInCluster: 0.053571
Genus: cologania 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: mertensia 	 NumberInCluster: 5 	 PercentageInCluster: 0.156250
Genus: triodanis 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: flourensia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: heterosperma 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: sida 	 NumberInCluster: 5 	 PercentageInCluster: 0.172414
Genus: harbouria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: vulpia 	 NumberInCluster: 3 	 PercentageInCluster: 0.230769
Genus: sclerocarpus 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: citrullus 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: agoseris 	 NumberInCluster: 5 	 PercentageInCluster: 0.227273
Genus: flaveria 	 NumberInCluster: 5 	 PercentageInCluster: 0.625000
Genus: chamaecrista 	 NumberInCluster: 11 	 PercentageInCluster: 0.314286
Genus: lilium 	 NumberInCluster: 2 	 PercentageInCluster: 0.045455
Genus: campanula 	 NumberInCluster: 2 	 PercentageInCluster: 0.057143
Genus: evolvulus 	 NumberInCluster: 5 	 PercentageInCluster: 0.333333
Genus: allolepis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cyperus 	 NumberInCluster: 21 	 PercentageInCluster: 0.144828
Genus: arenaria 	 NumberInCluster: 22 	 PercentageInCluster: 0.366667
Genus: heteranthera 	 NumberInCluster: 3 	 PercentageInCluster: 0.428571
Genus: leptosiphon 	 NumberInCluster: 4 	 PercentageInCluster: 0.097561
Genus: ribes 	 NumberInCluster: 7 	 PercentageInCluster: 0.072917
Genus: hakonechloa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cienfuegosia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: suaeda 	 NumberInCluster: 6 	 PercentageInCluster: 0.352941
Genus: oxytenia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hesperoyucca 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: aeluropus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: panicum 	 NumberInCluster: 17 	 PercentageInCluster: 0.207317
Genus: phytolacca 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: festuca 	 NumberInCluster: 8 	 PercentageInCluster: 0.129032
Genus: astragalus 	 NumberInCluster: 245 	 PercentageInCluster: 0.398374
Genus: platyschkuhria 	 NumberInCluster: 4 	 PercentageInCluster: 0.800000
Genus: sageretia 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: cheilanthes 	 NumberInCluster: 18 	 PercentageInCluster: 0.545455
Genus: sorbus 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: euphorbia 	 NumberInCluster: 26 	 PercentageInCluster: 0.295455
Genus: saxifraga 	 NumberInCluster: 4 	 PercentageInCluster: 0.035714
Genus: escobaria 	 NumberInCluster: 28 	 PercentageInCluster: 0.848485
Genus: phoradendron 	 NumberInCluster: 9 	 PercentageInCluster: 0.360000
Genus: spiranthes 	 NumberInCluster: 2 	 PercentageInCluster: 0.055556
Genus: cordia 	 NumberInCluster: 3 	 PercentageInCluster: 0.130435
Genus: townsendia 	 NumberInCluster: 17 	 PercentageInCluster: 0.515152
Genus: pyrrhopappus 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: fraxinus 	 NumberInCluster: 10 	 PercentageInCluster: 0.500000
Genus: actaea 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: eucnide 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: cuscuta 	 NumberInCluster: 27 	 PercentageInCluster: 0.360000
Genus: stenogonum 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: calystegia 	 NumberInCluster: 1 	 PercentageInCluster: 0.018182
Genus: stenaria 	 NumberInCluster: 6 	 PercentageInCluster: 0.666667
Genus: monnina 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: oreoxis 	 NumberInCluster: 5 	 PercentageInCluster: 0.833333
Genus: castela 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: tetraneuris 	 NumberInCluster: 13 	 PercentageInCluster: 0.619048
Genus: hechtia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: amsonia 	 NumberInCluster: 14 	 PercentageInCluster: 0.538462
Genus: hymenocallis 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: fritillaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.043478
Genus: calamagrostis 	 NumberInCluster: 1 	 PercentageInCluster: 0.026316
Genus: crossosoma 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: dicoria 	 NumberInCluster: 4 	 PercentageInCluster: 0.666667
Genus: guillenia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: kallstroemia 	 NumberInCluster: 4 	 PercentageInCluster: 0.571429
Genus: polygala 	 NumberInCluster: 26 	 PercentageInCluster: 0.325000
Genus: pentzia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: halimolobos 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: camelina 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: digitaria 	 NumberInCluster: 9 	 PercentageInCluster: 0.250000
Genus: lesquerella 	 NumberInCluster: 50 	 PercentageInCluster: 0.495050
Genus: lolium 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: ipomoea 	 NumberInCluster: 22 	 PercentageInCluster: 0.323529
Genus: randia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: ayenia 	 NumberInCluster: 5 	 PercentageInCluster: 0.555556
Genus: billieturnera 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cuphea 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: sphaerophysa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: convolvulus 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: plagiobothrys 	 NumberInCluster: 5 	 PercentageInCluster: 0.070423
Genus: psacalium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: nierembergia 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: peniocereus 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: salsola 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: cyphomeris 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: dasyochloa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: malvastrum 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: stylosanthes 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: bauhinia 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: silene 	 NumberInCluster: 16 	 PercentageInCluster: 0.107383
Genus: tragia 	 NumberInCluster: 9 	 PercentageInCluster: 0.562500
Genus: warnockia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pentagramma 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: anulocaulis 	 NumberInCluster: 7 	 PercentageInCluster: 0.875000
Genus: aloysia 	 NumberInCluster: 5 	 PercentageInCluster: 0.833333
Genus: alnus 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: fleischmannia 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: streptanthus 	 NumberInCluster: 12 	 PercentageInCluster: 0.190476
Genus: adiantum 	 NumberInCluster: 1 	 PercentageInCluster: 0.035714
Genus: bouvardia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: viguiera 	 NumberInCluster: 9 	 PercentageInCluster: 0.750000
Genus: psathyrotopsis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: peucephyllum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: polygonella 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: ageratum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: pediocactus 	 NumberInCluster: 8 	 PercentageInCluster: 0.800000
Genus: teucrium 	 NumberInCluster: 3 	 PercentageInCluster: 0.214286
Genus: echeveria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: schoenocrambe 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: stylocline 	 NumberInCluster: 3 	 PercentageInCluster: 0.428571
Genus: sporobolus 	 NumberInCluster: 11 	 PercentageInCluster: 0.261905
Genus: bowlesia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pseudelymus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: bebbia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: forestiera 	 NumberInCluster: 5 	 PercentageInCluster: 0.357143
Genus: urvillea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: amelanchier 	 NumberInCluster: 3 	 PercentageInCluster: 0.107143
Genus: allophyllum 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: crepis 	 NumberInCluster: 4 	 PercentageInCluster: 0.078431
Genus: aegopogon 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: sphinctospermum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: sesuvium 	 NumberInCluster: 3 	 PercentageInCluster: 0.428571
Genus: chaptalia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: ludwigia 	 NumberInCluster: 1 	 PercentageInCluster: 0.024390
Genus: herissantia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: monoptilon 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: petrophytum 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: aureolaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: hymenopappus 	 NumberInCluster: 16 	 PercentageInCluster: 0.551724
Genus: conopholis 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: juglans 	 NumberInCluster: 5 	 PercentageInCluster: 0.357143
Genus: tripogon 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hedypnois 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: parthenocissus 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: prosopis 	 NumberInCluster: 8 	 PercentageInCluster: 0.615385
