Cluster = 0
Cluster = 1
Genus: senna 	 NumberInCluster: 6 	 PercentageInCluster: 0.117647
Genus: neea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: chromolaena 	 NumberInCluster: 4 	 PercentageInCluster: 0.444444
Genus: operculina 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: plumbago 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: morinda 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: dioscorea 	 NumberInCluster: 2 	 PercentageInCluster: 0.133333
Genus: cynanchum 	 NumberInCluster: 3 	 PercentageInCluster: 0.120000
Genus: gossypium 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: palicourea 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: petiveria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: laguncularia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: guapira 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: ardisia 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: siphonoglossa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: persea 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: mimosa 	 NumberInCluster: 3 	 PercentageInCluster: 0.090909
Genus: andropogon 	 NumberInCluster: 3 	 PercentageInCluster: 0.111111
Genus: corchorus 	 NumberInCluster: 4 	 PercentageInCluster: 0.666667
Genus: rochefortia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: xanthosoma 	 NumberInCluster: 3 	 PercentageInCluster: 0.375000
Genus: casearia 	 NumberInCluster: 5 	 PercentageInCluster: 0.833333
Genus: laportea 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: strumpfia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: exothea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: homolepis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: microtea 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: rousselia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: chamissoa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: coursetia 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: clidemia 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: selenicereus 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: bucida 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: peltophorum 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: cydista 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: machaerium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: crinum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: jacquemontia 	 NumberInCluster: 5 	 PercentageInCluster: 0.357143
Genus: setaria 	 NumberInCluster: 6 	 PercentageInCluster: 0.150000
Genus: jatropha 	 NumberInCluster: 4 	 PercentageInCluster: 0.190476
Genus: acrostichum 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: pityrogramma 	 NumberInCluster: 5 	 PercentageInCluster: 0.555556
Genus: eupatorium 	 NumberInCluster: 1 	 PercentageInCluster: 0.022222
Genus: wedelia 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: quararibea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: thevetia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: thalassia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cajanus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: sporobolus 	 NumberInCluster: 3 	 PercentageInCluster: 0.071429
Genus: spondias 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: caesalpinia 	 NumberInCluster: 4 	 PercentageInCluster: 0.222222
Genus: sidastrum 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: cressa 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: crossopetalum 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: aristida 	 NumberInCluster: 3 	 PercentageInCluster: 0.054545
Genus: pouteria 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: geophila 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pictetia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: adelia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: galphimia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: aechmea 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: daphnopsis 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: cayaponia 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: struchium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: tournefortia 	 NumberInCluster: 4 	 PercentageInCluster: 0.500000
Genus: tamarindus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ipomopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.019231
Genus: sansevieria 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: hyperbaena 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: sphagneticola 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: paspalidium 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: erithalis 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: mangifera 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ficus 	 NumberInCluster: 4 	 PercentageInCluster: 0.190476
Genus: hibiscus 	 NumberInCluster: 6 	 PercentageInCluster: 0.120000
Genus: inga 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: monstera 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: annona 	 NumberInCluster: 5 	 PercentageInCluster: 0.833333
Genus: physalis 	 NumberInCluster: 1 	 PercentageInCluster: 0.019608
Genus: passiflora 	 NumberInCluster: 9 	 PercentageInCluster: 0.195652
Genus: mouriri 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: serjania 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: securidaca 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: catalpa 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: syzygium 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: triphasia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: paullinia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: gliricidia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: prosthechea 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: manihot 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: cakile 	 NumberInCluster: 2 	 PercentageInCluster: 0.166667
Genus: aloe 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: clerodendrum 	 NumberInCluster: 4 	 PercentageInCluster: 0.222222
Genus: vitis 	 NumberInCluster: 1 	 PercentageInCluster: 0.033333
Genus: selaginella 	 NumberInCluster: 1 	 PercentageInCluster: 0.016667
Genus: heteropogon 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: monarda 	 NumberInCluster: 1 	 PercentageInCluster: 0.027027
Genus: byrsonima 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: momordica 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: cryptostegia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: ginoria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: duranta 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: tetramicra 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: poitea 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: cyathea 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: leptochloopsis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: fimbristylis 	 NumberInCluster: 5 	 PercentageInCluster: 0.185185
Genus: amaranthus 	 NumberInCluster: 3 	 PercentageInCluster: 0.058824
Genus: gonzalagunia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: haematoxylum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: brunfelsia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: portulaca 	 NumberInCluster: 3 	 PercentageInCluster: 0.157895
Genus: leavenworthia 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: phyla 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: jacaranda 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: nepsera 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: gomphrena 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: exostema 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: sesbania 	 NumberInCluster: 3 	 PercentageInCluster: 0.272727
Genus: eleocharis 	 NumberInCluster: 5 	 PercentageInCluster: 0.057471
Genus: stahlia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: swietenia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: krameria 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: aleurites 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: phlox 	 NumberInCluster: 1 	 PercentageInCluster: 0.006579
Genus: plumeria 	 NumberInCluster: 4 	 PercentageInCluster: 0.800000
Genus: rhus 	 NumberInCluster: 1 	 PercentageInCluster: 0.033333
Genus: capparis 	 NumberInCluster: 6 	 PercentageInCluster: 0.750000
Genus: amphitecna 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: sophora 	 NumberInCluster: 2 	 PercentageInCluster: 0.166667
Genus: ximenia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: turpinia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: capsicum 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: barleria 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: comocladia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: thunbergia 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: gymnopogon 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: cedrela 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: acanthocereus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: doryopteris 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: abrus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: synedrella 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: quassia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: prestonia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: crescentia 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: psychilis 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: urera 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: genipa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hebeclinium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: roystonea 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: drypetes 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: distictis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: asclepias 	 NumberInCluster: 2 	 PercentageInCluster: 0.021978
Genus: manilkara 	 NumberInCluster: 4 	 PercentageInCluster: 0.571429
Genus: hybanthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: dalechampia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: eugenia 	 NumberInCluster: 16 	 PercentageInCluster: 0.457143
Genus: oeceoclades 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: schefflera 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: mollugo 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: cyclopogon 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: pimenta 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: washingtonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: solanum 	 NumberInCluster: 12 	 PercentageInCluster: 0.111111
Genus: dendropanax 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: alternanthera 	 NumberInCluster: 5 	 PercentageInCluster: 0.357143
Genus: herissantia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: bouteloua 	 NumberInCluster: 2 	 PercentageInCluster: 0.060606
Genus: suriana 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: myrcia 	 NumberInCluster: 4 	 PercentageInCluster: 0.400000
Genus: celtis 	 NumberInCluster: 2 	 PercentageInCluster: 0.166667
Genus: pouzolzia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: maclura 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: bromelia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: macfadyena 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: anredera 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: kyllinga 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: margaritaria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ophioglossum 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: allium 	 NumberInCluster: 1 	 PercentageInCluster: 0.006757
Genus: anthephora 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: renealmia 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: trophis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: oplonia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: habenaria 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: picrasma 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: trianthema 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: xylosma 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: chiococca 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: prunus 	 NumberInCluster: 1 	 PercentageInCluster: 0.011494
Genus: ionopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: bourreria 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: cleome 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: spathodea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: opuntia 	 NumberInCluster: 6 	 PercentageInCluster: 0.080000
Genus: lithophila 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: tamarix 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: aeschynomene 	 NumberInCluster: 2 	 PercentageInCluster: 0.142857
Genus: allophylus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: hamelia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: stigmaphyllon 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: merremia 	 NumberInCluster: 4 	 PercentageInCluster: 0.666667
Genus: delonix 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: thespesia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: erechtites 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: scaevola 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: brickellia 	 NumberInCluster: 2 	 PercentageInCluster: 0.033898
Genus: spermacoce 	 NumberInCluster: 4 	 PercentageInCluster: 0.250000
Genus: lasiacis 	 NumberInCluster: 5 	 PercentageInCluster: 0.625000
Genus: teramnus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: moringa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: melica 	 NumberInCluster: 1 	 PercentageInCluster: 0.035714
Genus: lyonia 	 NumberInCluster: 2 	 PercentageInCluster: 0.166667
Genus: citharexylum 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: marcgravia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: gyminda 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: arrabidaea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lagascea 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: trichilia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: salix 	 NumberInCluster: 1 	 PercentageInCluster: 0.005952
Genus: hymenaea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: punica 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hippocratea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: symplocos 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: tolumnia 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: brassavola 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: paspalum 	 NumberInCluster: 9 	 PercentageInCluster: 0.142857
Genus: asplenium 	 NumberInCluster: 3 	 PercentageInCluster: 0.029703
Genus: miconia 	 NumberInCluster: 6 	 PercentageInCluster: 0.285714
Genus: odontonema 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: artocarpus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: thelypteris 	 NumberInCluster: 9 	 PercentageInCluster: 0.120000
Genus: chloris 	 NumberInCluster: 4 	 PercentageInCluster: 0.181818
Genus: stenorrhynchos 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: piper 	 NumberInCluster: 5 	 PercentageInCluster: 0.454545
Genus: smilax 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: centaurium 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: dalbergia 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: ilex 	 NumberInCluster: 3 	 PercentageInCluster: 0.075000
Genus: capraria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: blechum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: sapium 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: canavalia 	 NumberInCluster: 3 	 PercentageInCluster: 0.230769
Genus: ernodea 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: pappophorum 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: agave 	 NumberInCluster: 4 	 PercentageInCluster: 0.090909
Genus: pilea 	 NumberInCluster: 7 	 PercentageInCluster: 0.304348
Genus: desmanthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: sideroxylon 	 NumberInCluster: 3 	 PercentageInCluster: 0.157895
Genus: adenanthera 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: emilia 	 NumberInCluster: 3 	 PercentageInCluster: 0.600000
Genus: buchenavia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: myrciaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: rhynchospora 	 NumberInCluster: 6 	 PercentageInCluster: 0.057692
Genus: cocos 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: alchornea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: caperonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: ambrosia 	 NumberInCluster: 2 	 PercentageInCluster: 0.066667
Genus: pteris 	 NumberInCluster: 2 	 PercentageInCluster: 0.083333
Genus: heteropterys 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: coccinia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: aristolochia 	 NumberInCluster: 8 	 PercentageInCluster: 0.363636
Genus: tradescantia 	 NumberInCluster: 2 	 PercentageInCluster: 0.047619
Genus: celosia 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: erigeron 	 NumberInCluster: 1 	 PercentageInCluster: 0.003788
Genus: peperomia 	 NumberInCluster: 8 	 PercentageInCluster: 0.150943
Genus: bougainvillea 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: jasminum 	 NumberInCluster: 4 	 PercentageInCluster: 0.500000
Genus: plectranthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: myrcianthes 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pseudogynoxys 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: psychotria 	 NumberInCluster: 7 	 PercentageInCluster: 0.152174
Genus: indigofera 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: guazuma 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: porophyllum 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: croton 	 NumberInCluster: 10 	 PercentageInCluster: 0.158730
Genus: kalanchoe 	 NumberInCluster: 3 	 PercentageInCluster: 0.272727
Genus: mammillaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: odontosoria 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: savia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: rourea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: stemodia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: pilocarpus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cosmos 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: phyllanthus 	 NumberInCluster: 9 	 PercentageInCluster: 0.272727
Genus: gouania 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: cymodocea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pterocaulon 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: rhynchosia 	 NumberInCluster: 2 	 PercentageInCluster: 0.095238
Genus: solandra 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: machaonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: cassia 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
