Cluster = 0
Genus: senna 	 NumberInCluster: 3 	 PercentageInCluster: 0.058824
Genus: madia 	 NumberInCluster: 2 	 PercentageInCluster: 0.133333
Genus: ononis 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: aristida 	 NumberInCluster: 2 	 PercentageInCluster: 0.036364
Genus: physaria 	 NumberInCluster: 21 	 PercentageInCluster: 0.500000
Genus: chorizanthe 	 NumberInCluster: 1 	 PercentageInCluster: 0.019608
Genus: eriophorum 	 NumberInCluster: 3 	 PercentageInCluster: 0.088235
Genus: epipactis 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: schoenocaulon 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: papaver 	 NumberInCluster: 2 	 PercentageInCluster: 0.074074
Genus: phyllostachys 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: thelypodiopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: clarkia 	 NumberInCluster: 4 	 PercentageInCluster: 0.054795
Genus: streptopus 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: verbascum 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: rubus 	 NumberInCluster: 14 	 PercentageInCluster: 0.054264
Genus: ipomopsis 	 NumberInCluster: 23 	 PercentageInCluster: 0.442308
Genus: atriplex 	 NumberInCluster: 11 	 PercentageInCluster: 0.094017
Genus: fumaria 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: calandrinia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: centaurea 	 NumberInCluster: 4 	 PercentageInCluster: 0.111111
Genus: marsilea 	 NumberInCluster: 2 	 PercentageInCluster: 0.181818
Genus: amsinckia 	 NumberInCluster: 3 	 PercentageInCluster: 0.187500
Genus: amelanchier 	 NumberInCluster: 5 	 PercentageInCluster: 0.178571
Genus: helleborus 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: balsamorhiza 	 NumberInCluster: 14 	 PercentageInCluster: 0.583333
Genus: chenopodium 	 NumberInCluster: 8 	 PercentageInCluster: 0.111111
Genus: physalis 	 NumberInCluster: 1 	 PercentageInCluster: 0.019608
Genus: chlorophytum 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: scabrethia 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: urtica 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: illicium 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: sagina 	 NumberInCluster: 2 	 PercentageInCluster: 0.125000
Genus: rhodiola 	 NumberInCluster: 3 	 PercentageInCluster: 0.428571
Genus: listera 	 NumberInCluster: 2 	 PercentageInCluster: 0.181818
Genus: coleanthus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: sarcobatus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: microseris 	 NumberInCluster: 2 	 PercentageInCluster: 0.095238
Genus: prunus 	 NumberInCluster: 8 	 PercentageInCluster: 0.091954
Genus: xerophyllum 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: heuchera 	 NumberInCluster: 20 	 PercentageInCluster: 0.270270
Genus: selaginella 	 NumberInCluster: 4 	 PercentageInCluster: 0.066667
Genus: pseudofumaria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cardamine 	 NumberInCluster: 10 	 PercentageInCluster: 0.144928
Genus: monarda 	 NumberInCluster: 2 	 PercentageInCluster: 0.054054
Genus: wyethia 	 NumberInCluster: 3 	 PercentageInCluster: 0.300000
Genus: descurainia 	 NumberInCluster: 8 	 PercentageInCluster: 0.307692
Genus: linum 	 NumberInCluster: 3 	 PercentageInCluster: 0.056604
Genus: tonestus 	 NumberInCluster: 3 	 PercentageInCluster: 0.272727
Genus: brickellia 	 NumberInCluster: 6 	 PercentageInCluster: 0.101695
Genus: juniperus 	 NumberInCluster: 4 	 PercentageInCluster: 0.166667
Genus: betula 	 NumberInCluster: 1 	 PercentageInCluster: 0.020833
Genus: camassia 	 NumberInCluster: 5 	 PercentageInCluster: 0.312500
Genus: agastache 	 NumberInCluster: 4 	 PercentageInCluster: 0.153846
Genus: douglasia 	 NumberInCluster: 6 	 PercentageInCluster: 0.461538
Genus: epilobium 	 NumberInCluster: 18 	 PercentageInCluster: 0.327273
Genus: gnaphalium 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: potamogeton 	 NumberInCluster: 1 	 PercentageInCluster: 0.017544
Genus: aquilegia 	 NumberInCluster: 14 	 PercentageInCluster: 0.350000
Genus: amaranthus 	 NumberInCluster: 2 	 PercentageInCluster: 0.039216
Genus: oxyria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: carex 	 NumberInCluster: 87 	 PercentageInCluster: 0.125360
Genus: portulaca 	 NumberInCluster: 1 	 PercentageInCluster: 0.052632
Genus: zuckia 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: almutaster 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: psilocarphus 	 NumberInCluster: 5 	 PercentageInCluster: 0.625000
Genus: argemone 	 NumberInCluster: 2 	 PercentageInCluster: 0.064516
Genus: lupinus 	 NumberInCluster: 73 	 PercentageInCluster: 0.213450
Genus: packera 	 NumberInCluster: 14 	 PercentageInCluster: 0.205882
Genus: krameria 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: eurybia 	 NumberInCluster: 4 	 PercentageInCluster: 0.142857
Genus: lonicera 	 NumberInCluster: 9 	 PercentageInCluster: 0.173077
Genus: solidago 	 NumberInCluster: 7 	 PercentageInCluster: 0.048611
Genus: asimina 	 NumberInCluster: 4 	 PercentageInCluster: 0.444444
Genus: sophora 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: sphaeralcea 	 NumberInCluster: 5 	 PercentageInCluster: 0.106383
Genus: telesonix 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: abies 	 NumberInCluster: 5 	 PercentageInCluster: 0.277778
Genus: hackelia 	 NumberInCluster: 17 	 PercentageInCluster: 0.404762
Genus: limnophila 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: arnica 	 NumberInCluster: 17 	 PercentageInCluster: 0.377778
Genus: dryas 	 NumberInCluster: 3 	 PercentageInCluster: 0.150000
Genus: aliciella 	 NumberInCluster: 4 	 PercentageInCluster: 0.181818
Genus: gymnopogon 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: valeriana 	 NumberInCluster: 8 	 PercentageInCluster: 0.380952
Genus: mirabilis 	 NumberInCluster: 1 	 PercentageInCluster: 0.027027
Genus: veronica 	 NumberInCluster: 5 	 PercentageInCluster: 0.113636
Genus: synthyris 	 NumberInCluster: 11 	 PercentageInCluster: 0.647059
Genus: cicuta 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: perideridia 	 NumberInCluster: 4 	 PercentageInCluster: 0.210526
Genus: arabis 	 NumberInCluster: 44 	 PercentageInCluster: 0.301370
Genus: cotoneaster 	 NumberInCluster: 5 	 PercentageInCluster: 0.294118
Genus: galium 	 NumberInCluster: 16 	 PercentageInCluster: 0.100629
Genus: pityopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: rayjacksonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: leucanthemum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: heterocodon 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: dichelostemma 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: woodsia 	 NumberInCluster: 3 	 PercentageInCluster: 0.136364
Genus: besseya 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: clinopodium 	 NumberInCluster: 3 	 PercentageInCluster: 0.230769
Genus: asclepias 	 NumberInCluster: 5 	 PercentageInCluster: 0.054945
Genus: helianthus 	 NumberInCluster: 3 	 PercentageInCluster: 0.037037
Genus: viola 	 NumberInCluster: 19 	 PercentageInCluster: 0.105556
Genus: erysimum 	 NumberInCluster: 3 	 PercentageInCluster: 0.083333
Genus: circaea 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: suaeda 	 NumberInCluster: 2 	 PercentageInCluster: 0.117647
Genus: rudbeckia 	 NumberInCluster: 4 	 PercentageInCluster: 0.097561
Genus: torreya 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: nestotus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: yabea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: eriastrum 	 NumberInCluster: 3 	 PercentageInCluster: 0.130435
Genus: physocarpus 	 NumberInCluster: 4 	 PercentageInCluster: 0.400000
Genus: logfia 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: coptis 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: hemizonella 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ranunculus 	 NumberInCluster: 37 	 PercentageInCluster: 0.262411
Genus: piloblephis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: parnassia 	 NumberInCluster: 5 	 PercentageInCluster: 0.312500
Genus: gilia 	 NumberInCluster: 5 	 PercentageInCluster: 0.068493
Genus: lemna 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: stenotus 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: bouteloua 	 NumberInCluster: 1 	 PercentageInCluster: 0.030303
Genus: calycanthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: gypsophila 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: celtis 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: grayia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: gymnosteris 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: blepharipappus 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: ageratina 	 NumberInCluster: 2 	 PercentageInCluster: 0.100000
Genus: polypogon 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: philadelphus 	 NumberInCluster: 3 	 PercentageInCluster: 0.085714
Genus: asarum 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: allium 	 NumberInCluster: 29 	 PercentageInCluster: 0.195946
Genus: orthocarpus 	 NumberInCluster: 4 	 PercentageInCluster: 0.285714
Genus: ceanothus 	 NumberInCluster: 6 	 PercentageInCluster: 0.070588
Genus: potentilla 	 NumberInCluster: 33 	 PercentageInCluster: 0.246269
Genus: psilostrophe 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: xylosma 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: trichostema 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: buddleja 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: ballota 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: allotropa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: rosa 	 NumberInCluster: 5 	 PercentageInCluster: 0.059524
Genus: amelasorbus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hesperostipa 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: crataegus 	 NumberInCluster: 23 	 PercentageInCluster: 0.117949
Genus: cleome 	 NumberInCluster: 2 	 PercentageInCluster: 0.100000
Genus: tetradymia 	 NumberInCluster: 4 	 PercentageInCluster: 0.333333
Genus: opuntia 	 NumberInCluster: 2 	 PercentageInCluster: 0.026667
Genus: tamarix 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: thermopsis 	 NumberInCluster: 6 	 PercentageInCluster: 0.352941
Genus: alopecurus 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: cyrilla 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: noccaea 	 NumberInCluster: 6 	 PercentageInCluster: 0.600000
Genus: nuphar 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: monardella 	 NumberInCluster: 4 	 PercentageInCluster: 0.068966
Genus: pyrrocoma 	 NumberInCluster: 22 	 PercentageInCluster: 0.666667
Genus: holodiscus 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: nothocalais 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: lathyrus 	 NumberInCluster: 16 	 PercentageInCluster: 0.210526
Genus: calypso 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: erythronium 	 NumberInCluster: 6 	 PercentageInCluster: 0.176471
Genus: alyssum 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: malvella 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: mimulus 	 NumberInCluster: 18 	 PercentageInCluster: 0.159292
Genus: sidalcea 	 NumberInCluster: 15 	 PercentageInCluster: 0.234375
Genus: linaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: melica 	 NumberInCluster: 7 	 PercentageInCluster: 0.250000
Genus: claytonia 	 NumberInCluster: 25 	 PercentageInCluster: 0.446429
Genus: elatine 	 NumberInCluster: 3 	 PercentageInCluster: 0.300000
Genus: nicotiana 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: streptanthus 	 NumberInCluster: 2 	 PercentageInCluster: 0.031746
Genus: maianthemum 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: zigadenus 	 NumberInCluster: 3 	 PercentageInCluster: 0.150000
Genus: caulanthus 	 NumberInCluster: 3 	 PercentageInCluster: 0.136364
Genus: salix 	 NumberInCluster: 28 	 PercentageInCluster: 0.166667
Genus: abronia 	 NumberInCluster: 3 	 PercentageInCluster: 0.103448
Genus: oreostemma 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: najas 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: coreopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.021739
Genus: catabrosa 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: athysanus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hornungia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: eremopyrum 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: clematis 	 NumberInCluster: 10 	 PercentageInCluster: 0.188679
Genus: cypripedium 	 NumberInCluster: 2 	 PercentageInCluster: 0.095238
Genus: calydorea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cistanthe 	 NumberInCluster: 4 	 PercentageInCluster: 0.235294
Genus: tauschia 	 NumberInCluster: 3 	 PercentageInCluster: 0.300000
Genus: carduus 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: asplenium 	 NumberInCluster: 1 	 PercentageInCluster: 0.009901
Genus: poa 	 NumberInCluster: 24 	 PercentageInCluster: 0.230769
Genus: phemeranthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: myriophyllum 	 NumberInCluster: 2 	 PercentageInCluster: 0.142857
Genus: mimetanthe 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: veratrum 	 NumberInCluster: 4 	 PercentageInCluster: 0.285714
Genus: gentiana 	 NumberInCluster: 6 	 PercentageInCluster: 0.153846
Genus: porterella 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: monolepis 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: botrychium 	 NumberInCluster: 8 	 PercentageInCluster: 0.216216
Genus: parthenium 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: athyrium 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: petradoria 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: ilex 	 NumberInCluster: 1 	 PercentageInCluster: 0.025000
Genus: olsynium 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: iris 	 NumberInCluster: 2 	 PercentageInCluster: 0.030769
Genus: dichanthelium 	 NumberInCluster: 2 	 PercentageInCluster: 0.031746
Genus: camissonia 	 NumberInCluster: 18 	 PercentageInCluster: 0.181818
Genus: shoshonea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lysimachia 	 NumberInCluster: 1 	 PercentageInCluster: 0.022222
Genus: sideroxylon 	 NumberInCluster: 1 	 PercentageInCluster: 0.052632
Genus: myosotis 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: rhynchospora 	 NumberInCluster: 3 	 PercentageInCluster: 0.028846
Genus: castilleja 	 NumberInCluster: 44 	 PercentageInCluster: 0.273292
Genus: ctenium 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: ionactis 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: lithospermum 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: oenothera 	 NumberInCluster: 14 	 PercentageInCluster: 0.140000
Genus: ambrosia 	 NumberInCluster: 1 	 PercentageInCluster: 0.033333
Genus: phyllodoce 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: triantha 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: pinguicula 	 NumberInCluster: 2 	 PercentageInCluster: 0.181818
Genus: microsteris 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: syringa 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: lysichiton 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: dodecatheon 	 NumberInCluster: 11 	 PercentageInCluster: 0.289474
Genus: oonopsis 	 NumberInCluster: 4 	 PercentageInCluster: 0.666667
Genus: erigeron 	 NumberInCluster: 76 	 PercentageInCluster: 0.287879
Genus: carthamus 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: elymus 	 NumberInCluster: 14 	 PercentageInCluster: 0.212121
Genus: howellia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lallemantia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ledum 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: taeniatherum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: scorzonera 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: eriodictyon 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: rigiopappus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: chrysothamnus 	 NumberInCluster: 10 	 PercentageInCluster: 0.476190
Genus: indigofera 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: artemisia 	 NumberInCluster: 33 	 PercentageInCluster: 0.326733
Genus: layia 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: croton 	 NumberInCluster: 1 	 PercentageInCluster: 0.015873
Genus: filipendula 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: thelypodium 	 NumberInCluster: 9 	 PercentageInCluster: 0.321429
Genus: trifolium 	 NumberInCluster: 40 	 PercentageInCluster: 0.268456
Genus: euthamia 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: pseudotsuga 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: baldellia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: stellaria 	 NumberInCluster: 7 	 PercentageInCluster: 0.155556
Genus: acer 	 NumberInCluster: 6 	 PercentageInCluster: 0.150000
Genus: heliomeris 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: githopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: angelica 	 NumberInCluster: 7 	 PercentageInCluster: 0.280000
Genus: gayophytum 	 NumberInCluster: 8 	 PercentageInCluster: 0.800000
Genus: thesium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: thelypteris 	 NumberInCluster: 1 	 PercentageInCluster: 0.013333
Genus: redfieldia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: tragopogon 	 NumberInCluster: 3 	 PercentageInCluster: 0.300000
Genus: psathyrotes 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: vitis 	 NumberInCluster: 1 	 PercentageInCluster: 0.033333
Genus: eleocharis 	 NumberInCluster: 4 	 PercentageInCluster: 0.045977
Genus: sarracenia 	 NumberInCluster: 1 	 PercentageInCluster: 0.030303
Genus: hordeum 	 NumberInCluster: 5 	 PercentageInCluster: 0.263158
Genus: larix 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: platanthera 	 NumberInCluster: 8 	 PercentageInCluster: 0.140351
Genus: trollius 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: trautvetteria 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: pinus 	 NumberInCluster: 6 	 PercentageInCluster: 0.083333
Genus: matelea 	 NumberInCluster: 1 	 PercentageInCluster: 0.035714
Genus: aconitum 	 NumberInCluster: 2 	 PercentageInCluster: 0.111111
Genus: eryngium 	 NumberInCluster: 2 	 PercentageInCluster: 0.048780
Genus: marshallia 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: heterotheca 	 NumberInCluster: 7 	 PercentageInCluster: 0.145833
Genus: stephanomeria 	 NumberInCluster: 6 	 PercentageInCluster: 0.222222
Genus: galeopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: phoenicaulis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: luzula 	 NumberInCluster: 5 	 PercentageInCluster: 0.113636
Genus: impatiens 	 NumberInCluster: 2 	 PercentageInCluster: 0.181818
Genus: phlox 	 NumberInCluster: 48 	 PercentageInCluster: 0.315789
Genus: agalinis 	 NumberInCluster: 1 	 PercentageInCluster: 0.023810
Cluster = 9
Genus: hymenophyllum 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: senecio 	 NumberInCluster: 4 	 PercentageInCluster: 0.046512
Genus: boykinia 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: symplocos 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: lespedeza 	 NumberInCluster: 1 	 PercentageInCluster: 0.035714
Genus: vernonia 	 NumberInCluster: 2 	 PercentageInCluster: 0.054054
Genus: oldenlandia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: sabatia 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: dalea 	 NumberInCluster: 3 	 PercentageInCluster: 0.033708
